Country,Type,Parent,Capacity (GW)
Kenya,Oil and gas,Harith Holdings Pty Ltd,0.005379285714285713
Kenya,Oil and gas,Mergence Investment Managers Pty Ltd,0.005379285714285713
Kenya,Oil and gas,Public Investment Corporation SOC Ltd,0.005379285714285713
Kenya,Oil and gas,Zungu Investments Company Pty Ltd,0.005379285714285713
Kenya,Utility-scale solar,Unknown,0.0682
Kenya,Utility-scale solar,Rural Energy Authority of Kenya,0.046979999999999994
Kenya,Utility-scale solar,Globeleq Africa Investments Ltd,0.036
Kenya,Utility-scale solar,Alten Energías Renovables,0.0348
Kenya,Utility-scale solar,Cedate Ltd,0.017726683937823833
Kenya,Utility-scale solar,Frontier Investment Management ApS,0.017726683937823833
Kenya,Utility-scale solar,Paramount Universal Bank,0.017726683937823833
Kenya,Utility-scale solar,Selenkei Investment Ltd,0.017726683937823833
Kenya,Utility-scale solar,Mcx Environmental Energy Corp,0.00957
Kenya,Utility-scale solar,Equator Energy,0.009026683937823833
Kenya,Utility-scale solar,Africa Energy Development Corp,0.004
Kenya,Wind,Kenya Craftskills Energy International Ltd,0.15
Kenya,Wind,Anergi Turkana Investments Ltd,0.05166666666666667
Kenya,Wind,Blackrock Alternatives,0.05166666666666667
Kenya,Wind,Danish Climate Investment Fund (DCIF),0.05166666666666667
Kenya,Wind,Finnfund,0.05166666666666667
Kenya,Wind,KP&P Africa BV,0.05166666666666667
Kenya,Wind,Sandpiper Ltd,0.05166666666666667
Kenya,Wind,BTE Renewables,0.05
Kenya,Wind,Chania Green Limited (CGEL),0.05
Kenya,Wind,Kenya Electricity Generating Company PLC,0.0365
Kenya,Wind,Mombasa Cement Ltd,0.036
Kiribati,Utility-scale solar,Unknown,0.0041406130268199235
Kosovo,Coal,Korporata Energjetike e Kosovës JSC,1.29
Kosovo,Hydropower,Unknown,0.035
Kosovo,Utility-scale solar,Unknown,0.0169
Kosovo,Wind,Enlight Renewable Energy,0.103
Kosovo,Wind,Air Energy,0.032
Kuwait,Oil and gas,Ministry of Electricity and Water and Renewable Energy (Kuwait),18.7035
Kuwait,Oil and gas,Shamal Az Zour Al Oula Power and Water Company KSC,1.46478
Kuwait,Oil and gas,ACWA Power Co,0.16722
Kuwait,Utility-scale solar,Kuwait Oil Company Ltd,0.019399999999999997
Kuwait,Utility-scale solar,Kuwait Institute for Scientific Research,0.01
Kuwait,Utility-scale solar,Unknown,0.0019
Kuwait,Wind,Kuwait Institute for Scientific Research,0.01
Kyrgyzstan,Coal,City of Bishkek,0.813
Kyrgyzstan,Hydropower,Power Stations JSC (Elektricheskiye Stantsii),3.11
Kyrgyzstan,Hydropower,National Electrical Grid of Kyrgyzstan OJSC,0.044
Kyrgyzstan,Hydropower,Unknown,0.025
Laos,Coal,Banpu Power PCL,0.7512000000000001
Laos,Coal,RATCH Group PCL,0.7512000000000001
Laos,Coal,Lao Holding State Enterprise,0.37560000000000004
Laos,Hydropower,Electricite Du Laos,2.04795
Laos,Hydropower,Sinohydro Corp Ltd,1.1832
Laos,Hydropower,Electricity Generating PCL,0.5842
Laos,Hydropower,CK Power Public Co Ltd,0.5397000000000001
Laos,Hydropower,South East Asia Energy,0.46125
Laos,Hydropower,Electricité de France SA,0.3745
Laos,Hydropower,China International Water & Electric Corp,0.346
Laos,Hydropower,Viet-Lao Power JSC - Song Da Corp,0.322
Laos,Hydropower,Global Power Synergy Public Company (GPSC) Ltd,0.32125
Laos,Hydropower,Chaleun Sekong Energy Co,0.301
Laos,Hydropower,Government Of Lao People’s Democratic Republic,0.2675
Laos,Hydropower,Mega First CORP Berhad,0.26
Laos,Hydropower,Viet-Lao Power JSC,0.2125
Laos,Hydropower,Phonesack Group Co Ltd,0.208
Laos,Hydropower,Lao Holdings State Enterprise,0.17909999999999998
Laos,Hydropower,Italian-Thai Development PLC,0.1605
Laos,Hydropower,Phongxubthavi Bridge Road Construction,0.156
Laos,Hydropower,Kansai Electric Power Co,0.1305
Laos,Hydropower,China Southern Power Grid Company Ltd,0.126
Laos,Hydropower,EDL-Generation Public Co,0.116
Laos,Hydropower,Others,1.55348
Laos,Utility-scale solar,CGN Energy Technology Laos Co Ltd,0.9190031152647975
Laos,Utility-scale solar,Unknown,0.0767
Laos,Utility-scale solar,China Gezhouba Group Co Ltd,0.04595015576323988
Laos,Wind,Impact Energy Asia Development LTD (IEAD),0.33
Laos,Wind,BCPG Public Company LTD (BCPG),0.27
Laos,Wind,Viet-Lao Power JSC,0.25
Latvia,Bioenergy,Partners Group AG,0.023
Latvia,Hydropower,Latvenergo AS,1.536
Latvia,Oil and gas,Latvenergo AS,1.039
Latvia,Oil and gas,Latvian Privatization Agency,0.023856000000000006
Latvia,Oil and gas,Riga City Council,0.023856000000000006
Latvia,Oil and gas,Unknown,0.00028799999999999995
Latvia,Utility-scale solar,Unknown,0.3463
Latvia,Utility-scale solar,UAB Ignitis Renewables,0.21119043209876542
Latvia,Wind,Utilitas OÜ,0.079
Latvia,Wind,Winergy SIA,0.021
Lebanon,Hydropower,Litani River Authority,0.19
Lebanon,Oil and gas,Electricity Of Lebanon,2.824
Lebanon,Utility-scale solar,Unknown,0.0050999999999999995
Lesotho,Utility-scale solar,TBEA Xinjiang New Energy Co,0.0261
Lesotho,Utility-scale solar,Unknown,0.0031
Liberia,Hydropower,Liberia Electricity Corp,0.088
Liberia,Oil and gas,Liberia Electricity Corp,0.038
Libya,Oil and gas,General Electricity Company of Libya,14.165
Libya,Oil and gas,Libyan Iron and Steel Co,0.507
Libya,Utility-scale solar,General Electricity Company of Libya,0.22765625
Libya,Utility-scale solar,TotalEnergies SE,0.22765625
Lithuania,Bioenergy,Ignitis Grupe AB,0.11223999999999999
Lithuania,Bioenergy,Partners Group AG,0.03176
Lithuania,Hydropower,Unknown,1.001
Lithuania,Oil and gas,Ignitis Grupe AB,1.045
Lithuania,Oil and gas,Achemos Grupe,0.068
Lithuania,Oil and gas,Panevėžio energija AB,0.035
Lithuania,Utility-scale solar,Unknown,0.5526
Lithuania,Utility-scale solar,Nordic Solar LLC,0.087
Lithuania,Utility-scale solar,Nordic Solar SA,0.0696
Lithuania,Utility-scale solar,European Energy A/S,0.065
Lithuania,Utility-scale solar,ACME Group,0.04594938271604938
Lithuania,Utility-scale solar,UAB Ignitis Renewables,0.019440123456790123
Lithuania,Wind,UAB Ignitis Renewables,0.426
Lithuania,Wind,Enefit Green,0.204
Lithuania,Wind,Taaleri SolarWind II fund,0.1395
Lithuania,Wind,Unknown,0.089
Lithuania,Wind,Green Genius,0.08
Lithuania,Wind,Stemma Group,0.074
Lithuania,Wind,Encavis AG,0.069
Lithuania,Wind,UAB Renerga,0.05
Lithuania,Wind,Atsinaujinančios Energetikos Investicijos,0.0465
Lithuania,Wind,IKEA,0.045
Lithuania,Wind,Inter RAO PJSC,0.03
Lithuania,Wind,Vèjų Spektras UAB,0.021
Lithuania,Wind,JSC Energogrupe,0.02
Lithuania,Wind,4Energia SRL,0.014
Luxembourg,Bioenergy,Unknown,0.015
Luxembourg,Bioenergy,Enovos Luxembourg SA,0.0007
Luxembourg,Bioenergy,Groupe François SA,0.0007
Luxembourg,Bioenergy,Omnitec Participations SA,0.0007
Luxembourg,Bioenergy,small shareholder(s),0.0007
Luxembourg,Hydropower,Grand Duchy of Luxembourg,0.5176000000000001
Luxembourg,Hydropower,RWE AG,0.5176000000000001
Luxembourg,Hydropower,Luxempart,0.06470000000000001
Luxembourg,Hydropower,Unknown,0.06470000000000001
Luxembourg,Hydropower,Enovos Luxembourg SA,0.05176
Luxembourg,Hydropower,Electrabel Invest Luxmbourg,0.03882
Luxembourg,Utility-scale solar,Unknown,0.08836036572890026
Luxembourg,Wind,Société Luxembourgeoise des Energies Renouvelables SA (Soler),0.0876
Luxembourg,Wind,PW34 Sàrl (PW34),0.023
Luxembourg,Wind,OekoStroum Weiler SA,0.021
Macao,Bioenergy,Macau Environmental Protection Bureau,0.0587
Macao,Oil and gas,Nam Kwong Development (H.K.) Ltd,0.171024
Macao,Oil and gas,Energy Asia Consultancy Ltd,0.085512
Macao,Oil and gas,Polytech Industrial Ltd,0.044792
Macao,Oil and gas,Asiainvest - Investments Co Ltd,0.04072
Macao,Oil and gas,Government of Macao,0.032576
Macao,Oil and gas,China Power International Ltd,0.024432
Macao,Oil and gas,Unknown,0.008144
Madagascar,Coal,Sumitomo Corp,0.06503999999999999
Madagascar,Coal,Korea Mine Rehabilitation & Mineral Resources Corp,0.05496
Madagascar,Hydropower,Unknown,0.091
Madagascar,Hydropower,Jirama,0.024
Madagascar,Oil and gas,Trigu Energy,0.105
Madagascar,Oil and gas,Axian Group,0.076
Madagascar,Oil and gas,Aksa Enerji Uretim AŞ,0.066
Madagascar,Oil and gas,Groupe Filatex SA,0.04
Madagascar,Utility-scale solar,Unknown,0.04214536269430052
Madagascar,Utility-scale solar,Axian Group,0.017748
Madagascar,Utility-scale solar,GreenYellow,0.017052
Madagascar,Utility-scale solar,Rio Tinto PLC,0.007221347150259067
Madagascar,Utility-scale solar,REPP,0.005054943005181347
Madagascar,Wind,CrossBoundary,0.016
Malawi,Hydropower,Electricity Generation Co (Malawi) Ltd,0.351
Malawi,Oil and gas,Government of Malawi,0.0415
Malawi,Oil and gas,small shareholder(s),0.0415
Malawi,Oil and gas,Electricity Generation Company (Malawi) Ltd,0.02
Malawi,Utility-scale solar,InfraCo Africa,0.03
Malawi,Utility-scale solar,JCM Power,0.03
Malawi,Utility-scale solar,Matswani,0.02
Malawi,Utility-scale solar,Phanes Group,0.009134999999999999
Malawi,Utility-scale solar,responsAbility Renewable Energy Holding (rAREH),0.009134999999999999
Malawi,Utility-scale solar,Unknown,0.0025999999999999994
Malaysia,Bioenergy,Unknown,0.14859999999999998
Malaysia,Bioenergy,TSH Resources Bhd,0.026
Malaysia,Bioenergy,FGV Holdings Bhd,0.02125
Malaysia,Bioenergy,Cypark Resources Bhd,0.01973
Malaysia,Bioenergy,Etagreen Management Sdn Bhd,0.0125
Malaysia,Bioenergy,VibroPower Corporation Ltd,0.0125
Malaysia,Bioenergy,Cepatwawasan Group Bhd,0.012
Malaysia,Bioenergy,Subur Tiasa Holdings Bhd,0.012
Malaysia,Bioenergy,Tenaga Nasional Bhd,0.01125
Malaysia,Bioenergy,Bell Corporation Sdn Bhd,0.011
Malaysia,Bioenergy,Majunaka Eco Energy Sdn Bhd,0.01
Malaysia,Coal,Tenaga Nasional Bhd,6.81
Malaysia,Coal,Malakoff Corporation Bhd,3.74
Malaysia,Coal,Sarawak Energy Bhd,1.08
Malaysia,Coal,Jimah Teknik Sdn Bhd,0.91
Malaysia,Coal,Mitsui & Co Ltd,0.3
Malaysia,Coal,The Chugoku Electric Power Co Inc,0.3
Malaysia,Coal,Jimah O&M Sdn Bhd,0.14
Malaysia,Hydropower,Sarawak Energy Bhd,3.452
Malaysia,Hydropower,Tenaga Nasional Bhd,2.672
Malaysia,Hydropower,Sabah Electricity Sdn Bhd,0.075
Malaysia,Oil and gas,Tenaga Nasional Bhd,4.656136
Malaysia,Oil and gas,CGN Energy International Holding Co,3.9421999999999997
Malaysia,Oil and gas,Petroliam Nasional Bhd,2.05
Malaysia,Oil and gas,Malakoff Corporation Bhd,1.798752
Malaysia,Oil and gas,Sarawak Energy Bhd,1.263
Malaysia,Oil and gas,Perbadanan Kemajuan Negeri Selangor,1.08
Malaysia,Oil and gas,SIPP Energy Sdn Bhd,0.432
Malaysia,Oil and gas,Ranhill Holdings Bhd,0.38
Malaysia,Oil and gas,Usaha Tegas Sdn Bhd,0.322
Malaysia,Oil and gas,Dulang Ekuiti Sdn Bhd,0.31
Malaysia,Oil and gas,Korea Electric Power Corp,0.3
Malaysia,Oil and gas,Petronas Gas Bhd,0.171
Malaysia,Oil and gas,NRG Consortium (Sabah) Sdn Bhd,0.114
Malaysia,Oil and gas,SPR Energy Sdn Bhd,0.1
Malaysia,Oil and gas,Employees Provident Fund of Malaysia,0.080848
Malaysia,Oil and gas,Kibing Group (M) Sdn Bhd,0.064
Malaysia,Oil and gas,Kontek Abbadi Sdn Bhd,0.06259
Malaysia,Oil and gas,Beijing Jianlong Investment Co Ltd,0.05166666666666667
Malaysia,Oil and gas,Hiap Teck Venture Bhd,0.05166666666666667
Malaysia,Oil and gas,Unknown,0.05166666666666667
Malaysia,Oil and gas,Juara Jernih Sdn Bhd,0.02845
Malaysia,Oil and gas,Others,0.042024
Malaysia,Utility-scale solar,Unknown,0.7489303529411765
Malaysia,Utility-scale solar,Cypark Resources Bhd,0.175
Malaysia,Utility-scale solar,Hanwha Energy Corp,0.16288823529411764
Malaysia,Utility-scale solar,Scatec ASA,0.10399979999999999
Malaysia,Utility-scale solar,Solarpack Suria Sungai Petani Sdn Bhd,0.10092
Malaysia,Utility-scale solar,ITRAMAS Corporation Sdn Bhd,0.08696519999999999
Malaysia,Utility-scale solar,UiTM Energy & Facilities Sdn Bhd,0.08003999999999999
Malaysia,Utility-scale solar,Tenaga Nasional Bhd,0.08
Malaysia,Utility-scale solar,reNIKOLA Sdn Bhd,0.07221000000000001
Malaysia,Utility-scale solar,ENGIE SA,0.05916
Malaysia,Utility-scale solar,TTL Energy Sdn Bhd,0.05916
Malaysia,Utility-scale solar,Coara Solar Sdn Bhd,0.05046
Malaysia,Utility-scale solar,ib vogt gmbH,0.05046
Malaysia,Utility-scale solar,Edra Power Holdings Sdn Bhd,0.05
Malaysia,Utility-scale solar,Ranhill Utilities Bhd,0.05
Malaysia,Utility-scale solar,TNB Sepang Solar Sdn Bhd,0.05
Malaysia,Utility-scale solar,Uzma Group,0.05
Malaysia,Utility-scale solar,Mudajaya Group Bhd,0.049
Malaysia,Utility-scale solar,Tadau Energy Sdn Bhd,0.048
Malaysia,Utility-scale solar,RE Machang Sdn Bhd,0.03915
Malaysia,Utility-scale solar,Cove Suria SDN BHD (CSSB),0.03
Malaysia,Utility-scale solar,Others,0.3135228823529411
Maldives,Oil and gas,State Electric Co Ltd,0.142
Maldives,Utility-scale solar,Unknown,0.0019
Mali,Hydropower,Organisation pour la mise en valeur du fleuve Sénégal,0.202
Mali,Hydropower,Unknown,0.2
Mali,Hydropower,Energie du Mali,0.048
Mali,Oil and gas,Volkswagen AG,0.1
Mali,Oil and gas,Unknown,0.064
Mali,Oil and gas,Investeringsfonden for Udviklingslande,0.018
Mali,Oil and gas,Macquarie Group Ltd,0.018
Mali,Oil and gas,Mitsui E&S Co Ltd,0.018
Mali,Oil and gas,Old Mutual Ltd,0.018
Mali,Oil and gas,Redox Power Solutions Ltd,0.018
Mali,Utility-scale solar,Barrick Mining Corp,0.05350673575129533
Mali,Utility-scale solar,Akuo Energy SAS,0.0435
Mali,Utility-scale solar,Unknown,0.030658704663212435
Mali,Utility-scale solar,BayWa R.E. AG,0.01305
Mali,Utility-scale solar,Suntrace,0.01305
Malta,Oil and gas,Shanghai Electric Power Co Ltd,0.2058324
Malta,Oil and gas,Government of Malta,0.12672999999999998
Malta,Oil and gas,Siemens AG,0.06847000000000002
Malta,Oil and gas,GEM Holding Ltd,0.06826499999999999
Malta,Oil and gas,State Oil Company of Azerbaijan Republic,0.06826499999999999
Malta,Oil and gas,Enemalta PLC,0.010237600000000001
Malta,Utility-scale solar,Unknown,0.018699999999999998
Martinique,Bioenergy,KKR & Co. Inc,0.04
Martinique,Oil and gas,Electricité de France SA,0.3236
Martinique,Oil and gas,KKR & Co. Inc,0.04
Martinique,Utility-scale solar,Unknown,0.0202
Martinique,Utility-scale solar,Albioma SAS,0.00435
Martinique,Wind,EDF Renewables,0.004666666666666667
Martinique,Wind,Infagreen,0.004666666666666667
Martinique,Wind,Total Eren SA,0.004666666666666667
Mauritania,Oil and gas,Mauritanian Electricity Co,0.3
Mauritania,Oil and gas,Government of Mauritania,0.046993006993006986
Mauritania,Oil and gas,small shareholder(s),0.019975024975024975
Mauritania,Oil and gas,Blackrock Advisors LLC,0.015
Mauritania,Oil and gas,The Vanguard Group Inc,0.015
Mauritania,Oil and gas,Van Eck Associates Corp,0.015
Mauritania,Oil and gas,Kia Corp,0.004615384615384615
Mauritania,Oil and gas,Arab Mining Co,0.003416583416583416
Mauritania,Utility-scale solar,Mauritanian Electricity Co,0.0435
Mauritania,Utility-scale solar,Kinross Gold Corp,0.034
Mauritania,Utility-scale solar,Unknown,0.0339
Mauritania,Utility-scale solar,Consolidated Contractors Co,0.010832020725388601
Mauritania,Wind,Mauritanian Electricity Co,0.13
Mauritius,Bioenergy,Alteo Ltd,0.041
Mauritius,Bioenergy,Unknown,0.013
Mauritius,Bioenergy,Sotravic Ltée,0.0033
Mauritius,Coal,Omnicane Ltd,0.057
Mauritius,Coal,KKR & Co. Inc,0.036565
Mauritius,Coal,Unknown,0.0357
Mauritius,Coal,Terra Mauricia Ltd,0.0343
Mauritius,Coal,small shareholder(s),0.022260000000000002
Mauritius,Coal,Sugar Investment Trust,0.0024850000000000002
Mauritius,Coal,MCB Equity Fund Ltd,0.00197
Mauritius,Coal,The National Pensions Fund (Mauritius),0.001575
Mauritius,Coal,Government of Mauritius,0.00099
Mauritius,Hydropower,Central Electricity Board (Mauritius),0.03
Mauritius,Oil and gas,Central Electricity Board (Mauritius),0.456
Mauritius,Utility-scale solar,Qair Group,0.03186419430051813
Mauritius,Utility-scale solar,GreenYellow,0.026535694300518133
Mauritius,Utility-scale solar,Sarako,0.013540025906735753
Mauritius,Utility-scale solar,Qair Energy,0.009026683937823833
Mauritius,Utility-scale solar,Unknown,0.009026683937823833
Mauritius,Utility-scale solar,Akuo Energy SAS,0.00645
Mauritius,Utility-scale solar,Medine Group,0.00645
Mauritius,Wind,PADGreen,0.015
Mauritius,Wind,Suzlon Energy Ltd,0.015
Mauritius,Wind,Qair Group,0.0094
Mayotte,Utility-scale solar,Albioma SAS,0.006679746113989637
Mayotte,Utility-scale solar,Unknown,0.0044
